nazov,date,daily_pocet_do,daily_pocet_z,daily_total,zemepisna_sirka,zemepisna_dlzka,smer_do,smer_z,weekday,is_weekend,month,year
Devinska Nova Ves,2025-12-06,5,13,18,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,12,2025
Devinska Nova Ves,2025-12-07,12,20,32,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,12,2025
Hradza Berg,2025-02-07,24,5,29,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,2,2025
Hradza Berg,2025-02-08,42,11,53,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,2,2025
Hradza Berg,2025-02-09,60,7,67,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,2,2025
Hradza Berg,2025-02-10,55,5,60,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,2,2025
Hradza Berg,2025-02-11,47,5,52,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,2,2025
Hradza Berg,2025-02-12,6,2,8,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,2,2025
Hradza Berg,2025-02-13,7,0,7,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,2,2025
Hradza Berg,2025-02-14,13,1,14,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,2,2025
Hradza Berg,2025-02-15,77,13,90,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,2,2025
Hradza Berg,2025-02-16,72,12,84,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,2,2025
Hradza Berg,2025-02-18,29,5,34,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,2,2025
Hradza Berg,2025-02-20,36,3,39,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,2,2025
Hradza Berg,2025-02-21,21,6,27,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,2,2025
Hradza Berg,2025-02-22,59,19,78,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,2,2025
Hradza Berg,2025-02-23,87,18,105,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,2,2025
Hradza Berg,2025-02-25,23,4,27,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,2,2025
Hradza Berg,2025-02-27,4,2,6,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,2,2025
Hradza Berg,2025-02-28,100,17,117,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,2,2025
Hradza Berg,2025-03-01,169,39,208,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,3,2025
Hradza Berg,2025-03-02,200,36,236,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,3,2025
Hradza Berg,2025-03-03,82,24,106,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,3,2025
Hradza Berg,2025-03-04,144,20,164,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,3,2025
Hradza Berg,2025-03-05,177,23,200,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,3,2025
Hradza Berg,2025-03-06,184,28,212,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,3,2025
Hradza Berg,2025-03-07,212,38,250,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,3,2025
Hradza Berg,2025-03-08,540,102,642,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,3,2025
Hradza Berg,2025-03-09,525,81,606,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,3,2025
Hradza Berg,2025-03-10,61,7,68,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,3,2025
Hradza Berg,2025-03-11,137,21,158,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,3,2025
Hradza Berg,2025-03-12,104,14,118,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,3,2025
Hradza Berg,2025-03-13,45,5,50,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,3,2025
Hradza Berg,2025-03-14,8,2,10,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,3,2025
Hradza Berg,2025-03-15,25,5,30,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,3,2025
Hradza Berg,2025-03-16,112,13,125,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,3,2025
Hradza Berg,2025-03-17,17,2,19,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,3,2025
Hradza Berg,2025-03-18,70,8,78,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,3,2025
Hradza Berg,2025-03-20,126,15,141,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,3,2025
Hradza Berg,2025-03-22,317,56,373,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,3,2025
Hradza Berg,2025-03-23,172,19,191,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,3,2025
Hradza Berg,2025-03-24,117,13,130,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,3,2025
Hradza Berg,2025-03-25,179,30,209,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,3,2025
Hradza Berg,2025-03-27,154,30,184,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,3,2025
Hradza Berg,2025-03-29,10,1,11,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,3,2025
Hradza Berg,2025-03-31,55,2,57,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,3,2025
Hradza Berg,2025-04-01,92,13,105,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,4,2025
Hradza Berg,2025-04-02,123,26,149,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,4,2025
Hradza Berg,2025-04-03,242,59,301,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,4,2025
Hradza Berg,2025-04-04,477,86,563,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,4,2025
Hradza Berg,2025-04-05,432,105,537,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,4,2025
Hradza Berg,2025-04-06,28,1,29,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,4,2025
Hradza Berg,2025-04-07,60,14,74,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,4,2025
Hradza Berg,2025-04-08,62,9,71,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,4,2025
Hradza Berg,2025-04-09,202,28,230,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,4,2025
Hradza Berg,2025-04-10,58,9,67,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,4,2025
Hradza Berg,2025-04-11,154,17,171,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,4,2025
Hradza Berg,2025-04-12,715,86,801,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,4,2025
Hradza Berg,2025-04-13,392,44,436,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,4,2025
Hradza Berg,2025-04-14,272,34,306,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,4,2025
Hradza Berg,2025-04-15,56,6,62,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,4,2025
Hradza Berg,2025-04-16,368,55,423,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,4,2025
Hradza Berg,2025-04-17,232,38,270,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,4,2025
Hradza Berg,2025-04-19,546,86,632,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,4,2025
Hradza Berg,2025-04-21,742,88,830,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,4,2025
Hradza Berg,2025-04-22,358,48,406,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,4,2025
Hradza Berg,2025-04-23,46,405,451,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,4,2025
Hradza Berg,2025-04-24,15,114,129,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,4,2025
Hradza Berg,2025-04-25,14,23,37,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,4,2025
Hradza Berg,2025-04-26,18,140,158,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,4,2025
Hradza Berg,2025-04-27,77,987,1064,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,4,2025
Hradza Berg,2025-04-28,23,245,268,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,4,2025
Hradza Berg,2025-04-29,84,391,475,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,4,2025
Hradza Berg,2025-04-30,44,315,359,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,4,2025
Hradza Berg,2025-05-01,108,1312,1420,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,5,2025
Hradza Berg,2025-05-02,41,511,552,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,5,2025
Hradza Berg,2025-05-03,74,796,870,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,5,2025
Hradza Berg,2025-05-04,24,90,114,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,5,2025
Hradza Berg,2025-05-05,17,15,32,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,5,2025
Hradza Berg,2025-05-06,52,117,169,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,5,2025
Hradza Berg,2025-05-07,33,232,265,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,5,2025
Hradza Berg,2025-05-08,35,363,398,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,5,2025
Hradza Berg,2025-05-09,27,251,278,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,5,2025
Hradza Berg,2025-05-10,97,732,829,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,5,2025
Hradza Berg,2025-05-11,54,540,594,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,5,2025
Hradza Berg,2025-05-12,19,157,176,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,5,2025
Hradza Berg,2025-05-13,69,357,426,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,5,2025
Hradza Berg,2025-05-14,62,430,492,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,5,2025
Hradza Berg,2025-05-15,20,134,154,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,5,2025
Hradza Berg,2025-05-16,17,158,175,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,5,2025
Hradza Berg,2025-05-17,41,219,260,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,5,2025
Hradza Berg,2025-05-18,22,94,116,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,5,2025
Hradza Berg,2025-05-19,34,100,134,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,5,2025
Hradza Berg,2025-05-20,69,466,535,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,5,2025
Hradza Berg,2025-05-21,48,337,385,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,5,2025
Hradza Berg,2025-05-22,16,148,164,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,5,2025
Hradza Berg,2025-05-23,30,125,155,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,5,2025
Hradza Berg,2025-05-24,63,564,627,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,5,2025
Hradza Berg,2025-05-25,92,868,960,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,5,2025
Hradza Berg,2025-05-26,16,52,68,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,5,2025
Hradza Berg,2025-05-27,84,482,566,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,5,2025
Hradza Berg,2025-05-28,26,233,259,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,5,2025
Hradza Berg,2025-05-29,27,164,191,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,5,2025
Hradza Berg,2025-05-30,36,218,254,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,5,2025
Hradza Berg,2025-05-31,99,1030,1129,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,5,2025
Hradza Berg,2025-06-01,70,793,863,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,6,2025
Hradza Berg,2025-06-02,24,236,260,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,6,2025
Hradza Berg,2025-06-03,38,253,291,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,6,2025
Hradza Berg,2025-06-04,58,483,541,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,6,2025
Hradza Berg,2025-06-05,49,355,404,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,6,2025
Hradza Berg,2025-06-06,37,387,424,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,6,2025
Hradza Berg,2025-06-07,66,652,718,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,6,2025
Hradza Berg,2025-06-08,15,66,81,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,6,2025
Hradza Berg,2025-06-09,52,396,448,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,6,2025
Hradza Berg,2025-06-10,56,413,469,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,6,2025
Hradza Berg,2025-06-11,46,306,352,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,6,2025
Hradza Berg,2025-06-12,51,425,476,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,6,2025
Hradza Berg,2025-06-13,41,377,418,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,6,2025
Hradza Berg,2025-06-14,77,792,869,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,6,2025
Hradza Berg,2025-06-15,38,678,716,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,6,2025
Hradza Berg,2025-06-16,27,53,80,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,6,2025
Hradza Berg,2025-06-17,67,371,438,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,6,2025
Hradza Berg,2025-06-18,68,422,490,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,6,2025
Hradza Berg,2025-06-19,68,418,486,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,6,2025
Hradza Berg,2025-06-20,31,376,407,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,6,2025
Hradza Berg,2025-06-21,74,853,927,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,6,2025
Hradza Berg,2025-06-22,65,711,776,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,6,2025
Hradza Berg,2025-06-23,43,188,231,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,6,2025
Hradza Berg,2025-06-24,51,351,402,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,6,2025
Hradza Berg,2025-06-25,44,333,377,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,6,2025
Hradza Berg,2025-06-26,23,231,254,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,6,2025
Hradza Berg,2025-06-27,38,259,297,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,6,2025
Hradza Berg,2025-06-28,73,627,700,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,6,2025
Hradza Berg,2025-06-29,55,520,575,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,6,2025
Hradza Berg,2025-07-02,57,441,498,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,7,2025
Hradza Berg,2025-07-03,30,216,246,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,7,2025
Hradza Berg,2025-07-04,33,270,303,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,7,2025
Hradza Berg,2025-07-05,75,800,875,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,7,2025
Hradza Berg,2025-07-06,40,563,603,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,7,2025
Hradza Berg,2025-07-07,20,189,209,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,7,2025
Hradza Berg,2025-07-08,30,10,40,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,7,2025
Hradza Berg,2025-07-09,29,171,200,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,7,2025
Hradza Berg,2025-07-10,44,275,319,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,7,2025
Hradza Berg,2025-07-11,33,310,343,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,7,2025
Hradza Berg,2025-07-12,60,623,683,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,7,2025
Hradza Berg,2025-07-13,50,842,892,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,7,2025
Hradza Berg,2025-07-14,48,333,381,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,7,2025
Hradza Berg,2025-07-16,49,349,398,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,7,2025
Hradza Berg,2025-07-17,24,110,134,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,7,2025
Hradza Berg,2025-07-18,24,88,112,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,7,2025
Hradza Berg,2025-07-19,80,921,1001,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,7,2025
Hradza Berg,2025-07-20,63,737,800,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,7,2025
Hradza Berg,2025-07-21,32,168,200,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,7,2025
Hradza Berg,2025-07-22,114,503,617,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,7,2025
Hradza Berg,2025-07-23,81,491,572,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,7,2025
Hradza Berg,2025-07-24,26,226,252,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,7,2025
Hradza Berg,2025-07-25,40,356,396,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,7,2025
Hradza Berg,2025-07-26,46,148,194,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,7,2025
Hradza Berg,2025-07-27,31,210,241,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,7,2025
Hradza Berg,2025-07-28,37,239,276,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,7,2025
Hradza Berg,2025-07-29,69,326,395,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,7,2025
Hradza Berg,2025-07-30,50,615,665,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,7,2025
Hradza Berg,2025-08-01,38,260,298,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,8,2025
Hradza Berg,2025-08-02,78,761,839,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,8,2025
Hradza Berg,2025-08-03,45,623,668,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,8,2025
Hradza Berg,2025-08-04,47,262,309,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,8,2025
Hradza Berg,2025-08-05,104,654,758,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,8,2025
Hradza Berg,2025-08-06,61,377,438,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,8,2025
Hradza Berg,2025-08-07,64,489,553,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,8,2025
Hradza Berg,2025-08-09,71,594,665,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,8,2025
Hradza Berg,2025-08-10,72,540,612,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,8,2025
Hradza Berg,2025-08-11,51,351,402,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,8,2025
Hradza Berg,2025-08-12,91,479,570,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,8,2025
Hradza Berg,2025-08-13,61,371,432,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,8,2025
Hradza Berg,2025-08-14,45,324,369,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,8,2025
Hradza Berg,2025-08-15,48,269,317,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,8,2025
Hradza Berg,2025-08-16,84,551,635,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,8,2025
Hradza Berg,2025-08-17,59,684,743,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,8,2025
Hradza Berg,2025-08-18,40,310,350,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,8,2025
Hradza Berg,2025-08-19,77,572,649,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,8,2025
Hradza Berg,2025-08-21,19,93,112,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,8,2025
Hradza Berg,2025-08-22,43,248,291,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,8,2025
Hradza Berg,2025-08-23,83,579,662,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,8,2025
Hradza Berg,2025-08-24,78,803,881,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,8,2025
Hradza Berg,2025-08-25,57,356,413,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,8,2025
Hradza Berg,2025-08-26,62,475,537,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,8,2025
Hradza Berg,2025-08-27,45,442,487,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,8,2025
Hradza Berg,2025-08-29,37,557,594,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,8,2025
Hradza Berg,2025-08-30,41,388,429,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,8,2025
Hradza Berg,2025-08-31,30,260,290,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,8,2025
Hradza Berg,2025-09-01,39,423,462,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,9,2025
Hradza Berg,2025-09-02,50,314,364,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,9,2025
Hradza Berg,2025-09-03,35,382,417,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,9,2025
Hradza Berg,2025-09-04,44,442,486,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,9,2025
Hradza Berg,2025-09-05,41,275,316,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,9,2025
Hradza Berg,2025-09-06,62,501,563,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,9,2025
Hradza Berg,2025-09-07,70,939,1009,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,9,2025
Hradza Berg,2025-09-08,29,336,365,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,9,2025
Hradza Berg,2025-09-09,59,450,509,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,9,2025
Hradza Berg,2025-09-10,13,55,68,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,9,2025
Hradza Berg,2025-09-11,53,374,427,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,9,2025
Hradza Berg,2025-09-12,31,262,293,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,9,2025
Hradza Berg,2025-09-13,50,486,536,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,9,2025
Hradza Berg,2025-09-14,19,221,240,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,9,2025
Hradza Berg,2025-09-15,53,941,994,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,9,2025
Hradza Berg,2025-09-16,33,104,137,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,9,2025
Hradza Berg,2025-09-17,37,190,227,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,9,2025
Hradza Berg,2025-09-18,50,306,356,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,9,2025
Hradza Berg,2025-09-19,33,433,466,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,9,2025
Hradza Berg,2025-09-20,59,737,796,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,9,2025
Hradza Berg,2025-09-21,49,740,789,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,9,2025
Hradza Berg,2025-09-22,52,466,518,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,9,2025
Hradza Berg,2025-09-23,37,124,161,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,9,2025
Hradza Berg,2025-09-24,8,40,48,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,9,2025
Hradza Berg,2025-09-25,3,11,14,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,9,2025
Hradza Berg,2025-09-26,8,22,30,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,9,2025
Hradza Berg,2025-09-27,62,387,449,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,9,2025
Hradza Berg,2025-09-28,52,455,507,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,9,2025
Hradza Berg,2025-09-29,25,165,190,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,9,2025
Hradza Berg,2025-09-30,43,163,206,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,9,2025
Hradza Berg,2025-10-01,22,131,153,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,10,2025
Hradza Berg,2025-10-02,23,89,112,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,10,2025
Hradza Berg,2025-10-03,14,121,135,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,10,2025
Hradza Berg,2025-10-04,42,314,356,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,10,2025
Hradza Berg,2025-10-05,26,124,150,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,10,2025
Hradza Berg,2025-10-06,13,22,35,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,10,2025
Hradza Berg,2025-10-07,23,90,113,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,10,2025
Hradza Berg,2025-10-08,46,287,333,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,10,2025
Hradza Berg,2025-10-09,4,22,26,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,10,2025
Hradza Berg,2025-10-10,21,77,98,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,10,2025
Hradza Berg,2025-10-11,50,208,258,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,10,2025
Hradza Berg,2025-10-12,34,264,298,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,10,2025
Hradza Berg,2025-10-13,7,104,111,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,10,2025
Hradza Berg,2025-10-14,31,155,186,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,10,2025
Hradza Berg,2025-10-15,13,66,79,48.123215,17.068983,Do Slovenska,Do Rakuska,2,0,10,2025
Hradza Berg,2025-10-16,8,148,156,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,10,2025
Hradza Berg,2025-10-17,15,97,112,48.123215,17.068983,Do Slovenska,Do Rakuska,4,0,10,2025
Hradza Berg,2025-10-18,32,196,228,48.123215,17.068983,Do Slovenska,Do Rakuska,5,1,10,2025
Hradza Berg,2025-10-19,34,316,350,48.123215,17.068983,Do Slovenska,Do Rakuska,6,1,10,2025
Hradza Berg,2025-10-20,8,72,80,48.123215,17.068983,Do Slovenska,Do Rakuska,0,0,10,2025
Hradza Berg,2025-10-21,37,76,113,48.123215,17.068983,Do Slovenska,Do Rakuska,1,0,10,2025
Hradza Berg,2025-10-23,7,55,62,48.123215,17.068983,Do Slovenska,Do Rakuska,3,0,10,2025
